service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
"Sat3-67-G53-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G54-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G55-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G56-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G60-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-67-G61-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G32-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G41-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G42-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G52-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G53-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G55-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G56-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G60-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-69-G61-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-78-SY1-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-78-SY3-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-79-KM1-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-80-WN1-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-80-WN2-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-81-433-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-81-434-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat3-81-452-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-17-908-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-18-901-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-18-902-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-18-903-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-664-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-671-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-672-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-677-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-679-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-682-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-688-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-689-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-690-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-691-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-694-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-697-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-699-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-732-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-735-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-736-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-737-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-738-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-742-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-753-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-754-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-755-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-19-765-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-701-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-703-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-704-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-733-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-766-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-767-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-20-900-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-663-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-664-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-670-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-671-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-672-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-677-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-681-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-682-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-688-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-689-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-690-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-691-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-693-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-694-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-695-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-695-F-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-697-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-699-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-732-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-734-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-735-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-736-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-737-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-738-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-742-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-753-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-754-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-755-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-765-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-21-967-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-690-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-693-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-694-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-695-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-695-F-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-22-697-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-526-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-527-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-548-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-549-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-550-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-951-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-953-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-23-959-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-27-786-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-27-787-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-27-788-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-27-887-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-760-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-770-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-771-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-772-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-773-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-775-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-776-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-779-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-780-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-781-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-782-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-784-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-785-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-832-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-28-833-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-29-691-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-29-734-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-33-200-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-33-250-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-33-251-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-33-901-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-33-902-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-215-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-216-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-220-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-223-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-232-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-234-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-235-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-236-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-426-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-429-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-35-903-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-420-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-444-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-453-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-454-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-455-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-456-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-457-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-458-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-459-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-941-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-36-943-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-503-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-504-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-505-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-506-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-508-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-509-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-510-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-512-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-546-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-552-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-553-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-558-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-37-567-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-418-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-419-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-421-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-423-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-424-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-425-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-460-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-461-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-462-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-463-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-465-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-467-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-468-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-469-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-38-476-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-40-683-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-356-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-357-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-358-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-381-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-382-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-383-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-384-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-385-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-386-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-387-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-388-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-390-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-513-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-514-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-517-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-518-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-554-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-555-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-556-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-557-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-559-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-561-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-564-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-566-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-569-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-570-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-577-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-578-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-579-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-580-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-42-582-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-477-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-478-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-479-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-484-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-490-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-525-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-534-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-536-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-538-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-540-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-43-543-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-44-684-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-44-685-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-44-965-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B50-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B51-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B52-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B53-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B54-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B55-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B60-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B61-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B62-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B65-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B70-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-45-B71-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B05-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B50-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B51-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B52-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B53-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B54-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B55-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B60-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B61-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B62-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B65-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B70-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-46-B71-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-605-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-606-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-612-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-623-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-624-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-625-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-626-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-630-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-49-900-aus","0","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-831-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-834-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-835-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-836-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-837-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-839-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-840-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-841-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-846-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-847-aus","1","0","0","0","0","1","0","20260122","20260426"
"Sat4-52-888-aus","1","0","0","0","0","1","0","20260122","20260426"
